Name	HeroID	SkillID	SkillSlot	SkillType	SkillFuncType	StopDeath	ResLevel	AwakenType	SkillLevel	SkillCD	IsAwakeSkill	IsCharge	ChargeBuffID	TimeBuffID	TargetCamp	OperationType	SkillAIType
杨戬_技能10_等级4	7	103	10	子技能	单体		0	0	4	0					敌方	选择单体	
杨戬_技能10_等级5	7	104	10	子技能	单体		0	0	5	0					敌方	选择单体	
杨戬_技能30_等级1	7	300	30	子技能	单体		0	0	1	0					敌方	选择单体	
杨戬_技能30_等级2	7	301	30	子技能	单体		0	0	2	0					敌方	选择单体	
杨戬_技能30_等级3	7	302	30	子技能	单体		0	0	3	0					敌方	选择单体	
杨戬_技能30_等级4	7	303	30	子技能	单体		0	0	4	0					敌方	选择单体	
杨戬_技能30_等级5	7	304	30	子技能	单体		0	0	5	0					敌方	选择单体	
杨戬_技能10_等级1_共鸣1	7	200	10	子技能	单体		1	0	1	0					敌方	选择单体	
杨戬_技能10_等级2_共鸣1	7	201	10	子技能	单体		1	0	2	0					敌方	选择单体	
杨戬_技能10_等级3_共鸣1	7	202	10	子技能	单体		1	0	3	0					敌方	选择单体	
杨戬_技能10_等级4_共鸣1	7	203	10	子技能	单体		1	0	4	0					敌方	选择单体	
杨戬_技能10_等级5_共鸣1	7	204	10	子技能	单体		1	0	5	0					敌方	选择单体	
杨戬_技能30_等级1_共鸣1	7	400	30	子技能	单体		1	0	1	0					敌方	选择单体	
杨戬_技能30_等级2_共鸣1	7	401	30	子技能	单体		1	0	2	0					敌方	选择单体	
杨戬_技能30_等级3_共鸣1	7	402	30	子技能	单体		1	0	3	0					敌方	选择单体	
杨戬_技能30_等级4_共鸣1	7	403	30	子技能	单体		1	0	4	0					敌方	选择单体	
杨戬_技能30_等级5_共鸣1	7	404	30	子技能	单体		1	0	5	0					敌方	选择单体	
杨戬_技能11_等级1_共鸣2	7	310	11	子技能	单体		2	0	1	0					敌方	选择单体	
杨戬_技能11_等级2_共鸣2	7	311	11	子技能	单体		2	0	2	0					敌方	选择单体	
杨戬_技能11_等级3_共鸣2	7	312	11	子技能	单体		2	0	3	0					敌方	选择单体	
杨戬_技能11_等级4_共鸣2	7	313	11	子技能	单体		2	0	4	0					敌方	选择单体	
杨戬_技能11_等级5_共鸣2	7	314	11	子技能	单体		2	0	5	0					敌方	选择单体	
杨戬_技能30_等级1_共鸣2	7	500	30	子技能	单体		2	0	1	0					敌方	选择单体	
杨戬_技能30_等级2_共鸣2	7	501	30	子技能	单体		2	0	2	0					敌方	选择单体	
杨戬_技能30_等级3_共鸣2	7	502	30	子技能	单体		2	0	3	0					敌方	选择单体	
杨戬_技能30_等级4_共鸣2	7	503	30	子技能	单体		2	0	4	0					敌方	选择单体	
杨戬_技能30_等级5_共鸣2	7	504	30	子技能	单体		2	0	5	0					敌方	选择单体	
巴德尔_技能1_等级1	8	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
巴德尔_技能1_等级2	8	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
巴德尔_技能1_等级3	8	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
巴德尔_技能1_等级4	8	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
巴德尔_技能1_等级5	8	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
巴德尔_技能1_等级6	8	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害效果
巴德尔_技能2_等级1	8	20	2	被动技	单体		0	0	1	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级2	8	21	2	被动技	单体		0	0	2	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级3	8	22	2	被动技	单体		0	0	3	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级1_觉醒	8	3020	2	被动技	单体		0	3	1	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级2_觉醒	8	3021	2	被动技	单体		0	3	2	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级3_觉醒	8	3022	2	被动技	单体		0	3	3	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级1_共鸣1	8	120	2	被动技	单体		1	0	1	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级2_共鸣1	8	121	2	被动技	单体		1	0	2	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级3_共鸣1	8	122	2	被动技	单体		1	0	3	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级1_觉醒_共鸣1	8	3120	2	被动技	单体		1	3	1	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级2_觉醒_共鸣1	8	3121	2	被动技	单体		1	3	2	0	TRUE				敌方	选择单体	
巴德尔_技能2_等级3_觉醒_共鸣1	8	3122	2	被动技	单体		1	3	3	0	TRUE				敌方	选择单体	
巴德尔_技能3_等级1	8	30	3	主动技	单体		0	0	1	4					敌方	选择单体	伤害
巴德尔_技能3_等级2	8	31	3	主动技	单体		0	0	2	4					敌方	选择单体	伤害
巴德尔_技能3_等级3	8	32	3	主动技	单体		0	0	3	4					敌方	选择单体	伤害
巴德尔_技能3_等级4	8	33	3	主动技	单体		0	0	4	4					敌方	选择单体	伤害
巴德尔_技能3_等级5	8	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害
巴德尔_技能3_等级6	8	35	3	主动技	单体		0	0	6	3					敌方	选择单体	伤害
巴德尔_技能10_等级1	8	100	10	子技能	单体		0	0	1	0					敌方	选择单体	
巴德尔_技能10_等级2	8	101	10	子技能	单体		0	0	2	0					敌方	选择单体	
巴德尔_技能10_等级3	8	102	10	子技能	单体		0	0	3	0					敌方	选择单体	
巴德尔_技能30_等级1	8	300	30	子技能	单体		0	0	1	0					敌方	选择单体	
巴德尔_技能30_等级2	8	301	30	子技能	单体		0	0	2	0					敌方	选择单体	
巴德尔_技能30_等级3	8	302	30	子技能	单体		0	0	3	0					敌方	选择单体	
巴德尔_技能10_等级1_共鸣1	8	200	10	子技能	单体		1	0	1	0					敌方	选择单体	
巴德尔_技能10_等级2_共鸣1	8	201	10	子技能	单体		1	0	2	0					敌方	选择单体	
巴德尔_技能10_等级3_共鸣1	8	202	10	子技能	单体		1	0	3	0					敌方	选择单体	
巴德尔_技能30_等级1_共鸣1	8	400	30	子技能	单体		1	0	1	0					敌方	选择单体	
巴德尔_技能30_等级2_共鸣1	8	401	30	子技能	单体		1	0	2	0					敌方	选择单体	
巴德尔_技能30_等级3_共鸣1	8	402	30	子技能	单体		1	0	3	0					敌方	选择单体	
瑶姬_技能1_等级1	9	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级2	9	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级3	9	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级4	9	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级5	9	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级6	9	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级7	9	16	1	主动技	单体		0	0	7	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级8	9	17	1	主动技	单体		0	0	8	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级1_共鸣1	9	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级2_共鸣1	9	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级3_共鸣1	9	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级4_共鸣1	9	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级5_共鸣1	9	114	1	主动技	单体		1	0	5	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级6_共鸣1	9	115	1	主动技	单体		1	0	6	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级7_共鸣1	9	116	1	主动技	单体		1	0	7	0					敌方	选择单体	伤害效果
瑶姬_技能1_等级8_共鸣1	9	117	1	主动技	单体		1	0	8	0					敌方	选择单体	伤害效果
瑶姬_技能2_等级1	9	20	2	主动技			0	0	1	3					友方	选择单体	治疗
瑶姬_技能2_等级2	9	21	2	主动技			0	0	2	3					友方	选择单体	治疗
瑶姬_技能2_等级3	9	22	2	主动技			0	0	3	2					友方	选择单体	治疗
瑶姬_技能3_等级1	9	30	3	主动技			0	0	1	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级2	9	31	3	主动技			0	0	2	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级3	9	32	3	主动技			0	0	3	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级4	9	33	3	主动技			0	0	4	3	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级1_觉醒	9	3030	3	主动技			0	3	1	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级2_觉醒	9	3031	3	主动技			0	3	2	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级3_觉醒	9	3032	3	主动技			0	3	3	4	TRUE				友方	直接释放	治疗
瑶姬_技能3_等级4_觉醒	9	3033	3	主动技			0	3	4	3	TRUE				友方	直接释放	治疗
瓦尔基里_技能1_等级1	10	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害
瓦尔基里_技能1_等级2	10	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害
瓦尔基里_技能1_等级3	10	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害
瓦尔基里_技能1_等级4	10	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害
瓦尔基里_技能1_等级5	10	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害
瓦尔基里_技能1_等级6	10	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害
瓦尔基里_技能2_等级1	10	20	2	主动技			0	0	1	4					友方	直接释放	
瓦尔基里_技能2_等级2	10	21	2	主动技			0	0	2	3					友方	直接释放	
瓦尔基里_技能3_等级1	10	30	3	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级2	10	31	3	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级3	10	32	3	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级4	10	33	3	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级5	10	34	3	主动技	单体		0	0	5	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级6	10	35	3	主动技	单体		0	0	6	3	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级1_共鸣1	10	130	3	主动技	单体		1	0	1	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级2_共鸣1	10	131	3	主动技	单体		1	0	2	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级3_共鸣1	10	132	3	主动技	单体		1	0	3	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级4_共鸣1	10	133	3	主动技	单体		1	0	4	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级5_共鸣1	10	134	3	主动技	单体		1	0	5	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级6_共鸣1	10	135	3	主动技	单体		1	0	6	3	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级1_觉醒	10	3030	3	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级2_觉醒	10	3031	3	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级3_觉醒	10	3032	3	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级4_觉醒	10	3033	3	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级5_觉醒	10	3034	3	主动技	单体		0	3	5	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级6_觉醒	10	3035	3	主动技	单体		0	3	6	3	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级1_觉醒_共鸣1	10	3130	3	主动技	单体		1	3	1	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级2_觉醒_共鸣1	10	3131	3	主动技	单体		1	3	2	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级3_觉醒_共鸣1	10	3132	3	主动技	单体		1	3	3	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级4_觉醒_共鸣1	10	3133	3	主动技	单体		1	3	4	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级5_觉醒_共鸣1	10	3134	3	主动技	单体		1	3	5	4	TRUE				敌方	选择单体	伤害效果
瓦尔基里_技能3_等级6_觉醒_共鸣1	10	3135	3	主动技	单体		1	3	6	3	TRUE				敌方	选择单体	伤害效果
阿尔忒弥斯_技能1_等级1	11	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级2	11	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级3	11	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级4	11	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级5	11	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级6	11	15	1	主动技	单体		0	0	6	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级1_共鸣6	11	610	1	主动技	单体		6	0	1	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级2_共鸣6	11	611	1	主动技	单体		6	0	2	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级3_共鸣6	11	612	1	主动技	单体		6	0	3	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级4_共鸣6	11	613	1	主动技	单体		6	0	4	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级5_共鸣6	11	614	1	主动技	单体		6	0	5	0					敌方	选择单体	伤害
阿尔忒弥斯_技能1_等级6_共鸣6	11	615	1	主动技	单体		6	0	6	0					敌方	选择单体	伤害
阿尔忒弥斯_技能2_等级1	11	20	2	主动技	群攻		0	0	1	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级2	11	21	2	主动技	群攻		0	0	2	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级3	11	22	2	主动技	群攻		0	0	3	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级4	11	23	2	主动技	群攻		0	0	4	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级5	11	24	2	主动技	群攻		0	0	5	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级6	11	25	2	主动技	群攻		0	0	6	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级1	11	30	3	主动技	群攻		0	0	1	3					敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级2	11	31	3	主动技	群攻		0	0	2	3					敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级3	11	32	3	主动技	群攻		0	0	3	3					敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级1_共鸣1	11	130	3	主动技	群攻		1	0	1	3					敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级2_共鸣1	11	131	3	主动技	群攻		1	0	2	3					敌方	直接释放	伤害
阿尔忒弥斯_技能3_等级3_共鸣1	11	132	3	主动技	群攻		1	0	3	3					敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级1_觉醒	11	3020	2	主动技	群攻		0	3	1	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级2_觉醒	11	3021	2	主动技	群攻		0	3	2	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级3_觉醒	11	3022	2	主动技	群攻		0	3	3	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级4_觉醒	11	3023	2	主动技	群攻		0	3	4	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级5_觉醒	11	3024	2	主动技	群攻		0	3	5	3	TRUE				敌方	直接释放	伤害
阿尔忒弥斯_技能2_等级6_觉醒	11	3025	2	主动技	群攻		0	3	6	3	TRUE				敌方	直接释放	伤害
阿努比斯_技能1_等级1	12	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害
阿努比斯_技能1_等级2	12	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害
阿努比斯_技能1_等级3	12	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害
阿努比斯_技能1_等级4	12	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害
阿努比斯_技能1_等级5	12	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害
阿努比斯_技能1_等级1_共鸣1	12	110	1	主动技	单体		1	0	1	0					敌方	选择单体	伤害
阿努比斯_技能1_等级2_共鸣1	12	111	1	主动技	单体		1	0	2	0					敌方	选择单体	伤害
阿努比斯_技能1_等级3_共鸣1	12	112	1	主动技	单体		1	0	3	0					敌方	选择单体	伤害
阿努比斯_技能1_等级4_共鸣1	12	113	1	主动技	单体		1	0	4	0					敌方	选择单体	伤害
阿努比斯_技能1_等级5_共鸣1	12	114	1	主动技	单体		1	0	5	0					敌方	选择单体	伤害
阿努比斯_技能2_等级1	12	20	2	主动技	单体		0	0	1	3					敌方	选择单体	伤害
阿努比斯_技能2_等级2	12	21	2	主动技	单体		0	0	2	3					敌方	选择单体	伤害
阿努比斯_技能2_等级3	12	22	2	主动技	单体		0	0	3	3					敌方	选择单体	伤害
阿努比斯_技能2_等级4	12	23	2	主动技	单体		0	0	4	3					敌方	选择单体	伤害
阿努比斯_技能2_等级5	12	24	2	主动技	单体		0	0	5	2					敌方	选择单体	伤害
阿努比斯_技能3_等级1	12	30	3	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级2	12	31	3	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级3	12	32	3	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级4	12	33	3	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级5	12	34	3	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级1_觉醒	12	3030	3	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级2_觉醒	12	3031	3	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级3_觉醒	12	3032	3	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级4_觉醒	12	3033	3	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	伤害
阿努比斯_技能3_等级5_觉醒	12	3034	3	主动技	单体		0	3	5	3	TRUE				敌方	选择单体	伤害
阿努比斯_技能10_等级1	12	100	10	追击技能	单体		0	0	1	1					敌方	选择单体	
阿努比斯_技能30_等级1	12	300	30	追击技能	单体		0	0	1	1					敌方	选择单体	
阿努比斯_技能10_等级1_觉醒	12	3100	10	追击技能	单体		0	3	1	1					敌方	选择单体	
阿努比斯_技能30_等级1_觉醒	12	3300	30	追击技能	单体		0	3	1	1					敌方	选择单体	
饕餮_技能1_等级1	13	10	1	主动技	单体		0	0	1	0					敌方	选择单体	伤害效果
饕餮_技能1_等级2	13	11	1	主动技	单体		0	0	2	0					敌方	选择单体	伤害效果
饕餮_技能1_等级3	13	12	1	主动技	单体		0	0	3	0					敌方	选择单体	伤害效果
饕餮_技能1_等级4	13	13	1	主动技	单体		0	0	4	0					敌方	选择单体	伤害效果
饕餮_技能1_等级5	13	14	1	主动技	单体		0	0	5	0					敌方	选择单体	伤害效果
饕餮_技能2_等级1	13	20	2	主动技	单体		0	0	1	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级2	13	21	2	主动技	单体		0	0	2	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级3	13	22	2	主动技	单体		0	0	3	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级4	13	23	2	主动技	单体		0	0	4	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级5	13	24	2	主动技	单体		0	0	5	3	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级1_觉醒	13	3020	2	主动技	单体		0	3	1	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级2_觉醒	13	3021	2	主动技	单体		0	3	2	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级3_觉醒	13	3022	2	主动技	单体		0	3	3	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级4_觉醒	13	3023	2	主动技	单体		0	3	4	4	TRUE				敌方	选择单体	伤害效果
饕餮_技能2_等级5_觉醒	13	3024	2	主动技	单体		0	3	5	3	TRUE				敌方	选择单体	伤害效果
饕餮_技能3_等级1	13	30	3	主动技	单体		0	0	1	5					敌方	选择单体	伤害效果
饕餮_技能3_等级2	13	31	3	主动技	单体		0	0	2	5					敌方	选择单体	伤害效果
饕餮_技能3_等级3	13	32	3	主动技	单体		0	0	3	5					敌方	选择单体	伤害效果
饕餮_技能3_等级4	13	33	3	主动技	单体		0	0	4	5					敌方	选择单体	伤害效果
饕餮_技能3_等级5	13	34	3	主动技	单体		0	0	5	4					敌方	选择单体	伤害效果
饕餮_技能3_等级1_共鸣1	13	130	3	主动技	单体		1	0	1	5					敌方	选择单体	伤害效果
饕餮_技能3_等级2_共鸣1	13	131	3	主动技	单体		1	0	2	5					敌方	选择单体	伤害效果
饕餮_技能3_等级3_共鸣1	13	132	3	主动技	单体		1	0	3	5					敌方	选择单体	伤害效果
